|dates|Washington_Idaho_UnitedStates.BLS_EmployedPopulation.data|Washington_Idaho_UnitedStates.BLS_EmployedPopulation.missing|Washington_Idaho_UnitedStates.BLS_UnemployedPopulation.data|Washington_Idaho_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Idaho_UnitedStates.BLS_UnemploymentRate.data|Washington_Idaho_UnitedStates.BLS_UnemploymentRate.missing|Washington_Idaho_UnitedStates.BLS_LaborForcePopulation.data|Washington_Idaho_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-02|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-03|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-04|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-05|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-06|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-07|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-08|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-09|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-10|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-11|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-12|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-13|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-14|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-15|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-16|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-17|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-18|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-19|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-20|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-21|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-22|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-23|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-24|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-25|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-26|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-27|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-28|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-29|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-30|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-01-31|4405.5|0|202.0|0|4.38415626695605|0|4607.5|0
0|2020-02-01|4436.0|0|205.5|0|4.42744802326834|0|4641.5|0
0|2020-02-02|4436.0|0|205.5|0|4.42744802326834|0|4641.5|0
0|2020-02-03|4436.0|0|205.5|0|4.42744802326834|0|4641.5|0
0|2020-02-04|4436.0|0|205.5|0|4.42744802326834|0|4641.5|0
0|2020-02-05|4436.0|0|205.5|0|4.42744802326834|0|4641.5|0
0|2020-02-06|4436.0|0|205.5|0|4.42744802326834|0|4641.5|0
0|2020-02-07|4436.0|0|205.5|0|4.42744802326834|0|4641.5|0
0|2020-02-08|4436.0|0|205.5|0|4.42744802326834|0|4641.5|0
0|2020-02-09|4436.0|0|205.5|0|4.42744802326834|0|4641.5|0
0|2020-02-10|4436.0|0|205.5|0|4.42744802326834|0|4641.5|0
