|dates|Cooper_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cooper_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cooper_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Cooper_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Cooper_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cooper_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cooper_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cooper_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
