|dates|Teton_Montana_UnitedStates.BLS_EmployedPopulation.data|Teton_Montana_UnitedStates.BLS_EmployedPopulation.missing|Teton_Montana_UnitedStates.BLS_UnemployedPopulation.data|Teton_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Teton_Montana_UnitedStates.BLS_UnemploymentRate.data|Teton_Montana_UnitedStates.BLS_UnemploymentRate.missing|Teton_Montana_UnitedStates.BLS_LaborForcePopulation.data|Teton_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-14|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-15|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-16|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-17|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-18|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-19|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-20|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-21|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-22|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-23|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-24|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-25|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-26|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-27|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-28|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-02-29|2652.0|0|116.0|0|4.190751445086705|0|2768.0|0
0|2020-03-01|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-02|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-03|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-04|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-05|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-06|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-07|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-08|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-09|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-10|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-11|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-12|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-13|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-14|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-15|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-16|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-17|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-18|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-19|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-20|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-21|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-22|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-23|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-24|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-25|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-26|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-27|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-28|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-29|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-30|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-03-31|2655.0|0|117.5|0|4.238052299368801|0|2772.5|0
0|2020-04-01|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-02|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-03|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-04|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-05|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-06|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-07|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-08|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-09|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-10|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-11|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-12|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-13|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-14|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-15|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-16|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-17|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-18|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-19|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-20|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-21|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-22|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-23|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-24|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-25|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-26|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-27|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-28|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-29|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-04-30|2539.0|0|186.0|0|6.825688073394495|0|2725.0|0
0|2020-05-01|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-02|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-03|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-04|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-05|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-06|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-07|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-08|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-09|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-10|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-11|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-12|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-13|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-14|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-15|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-16|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-17|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-18|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-19|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-20|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-21|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-22|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-23|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-24|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-25|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-26|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-27|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-28|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-29|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-30|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-05-31|2578.0|0|144.0|0|5.290227773695812|0|2722.0|0
0|2020-06-01|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-02|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-03|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-04|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-05|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-06|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-07|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-08|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-09|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-10|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-11|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-12|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-13|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-14|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-15|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-16|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-17|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-18|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-19|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-20|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-21|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-22|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-23|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-24|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-25|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-26|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-27|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-28|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-29|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-06-30|2658.0|0|143.0|0|5.105319528739736|0|2801.0|0
0|2020-07-01|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-02|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-03|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-04|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-05|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-06|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-07|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-08|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-09|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-10|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-11|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-12|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-13|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-14|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-15|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-16|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-17|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-18|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-19|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-20|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-21|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-22|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-23|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-24|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-25|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-26|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-27|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-28|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-29|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-30|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-07-31|2542.0|0|119.0|0|4.472003006388576|0|2661.0|0
0|2020-08-01|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-02|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-03|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-04|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-05|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-06|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-07|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-08|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-09|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-10|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-11|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-12|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-13|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-14|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-15|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-16|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-17|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-18|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-19|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-20|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-21|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-22|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-23|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-24|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-25|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-26|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-27|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-28|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-29|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-30|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-08-31|2681.0|0|97.0|0|3.4917206623470123|0|2778.0|0
0|2020-09-01|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-02|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-03|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-04|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-05|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-06|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-07|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-08|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-09|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-10|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-11|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-12|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-13|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-14|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-15|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-16|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-17|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-18|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-19|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-20|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-21|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-22|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-23|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-24|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-25|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-26|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-27|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-28|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-29|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-09-30|2634.0|0|86.0|0|3.161764705882353|0|2720.0|0
0|2020-10-01|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-02|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-03|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-04|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-05|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-06|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-07|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-08|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-09|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-10|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-11|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-12|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-13|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-14|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-15|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-16|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-17|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-18|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-19|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-20|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-21|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-22|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-23|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-24|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-25|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-26|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-27|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-28|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-29|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-30|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-10-31|2721.0|0|84.0|0|2.9946524064171123|0|2805.0|0
0|2020-11-01|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-02|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-03|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-04|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-05|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-06|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-07|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-08|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-09|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-10|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-11|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-12|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-13|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-14|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-15|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-16|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-17|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-18|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-19|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-20|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-21|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-22|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-23|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-24|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-25|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-26|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-27|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-28|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-29|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-11-30|2691.0|0|100.0|0|3.5829451809387316|0|2791.0|0
0|2020-12-01|2617.0|0|101.0|0|3.7159676232523915|0|2718.0|0
0|2020-12-02|2617.0|0|101.0|0|3.7159676232523915|0|2718.0|0
0|2020-12-03|2617.0|0|101.0|0|3.7159676232523915|0|2718.0|0
0|2020-12-04|2617.0|0|101.0|0|3.7159676232523915|0|2718.0|0
0|2020-12-05|2617.0|0|101.0|0|3.7159676232523915|0|2718.0|0
0|2020-12-06|2617.0|0|101.0|0|3.7159676232523915|0|2718.0|0
0|2020-12-07|2617.0|0|101.0|0|3.7159676232523915|0|2718.0|0
0|2020-12-08|2617.0|0|101.0|0|3.7159676232523915|0|2718.0|0
