|dates|Searcy_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Searcy_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Searcy_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Searcy_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Searcy_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Searcy_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Searcy_Arkansas_UnitedStates.TotalPopulation.data|Searcy_Arkansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7881.0|0
