|dates|White_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|White_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|White_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|White_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|White_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|White_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|White_Indiana_UnitedStates.TotalPopulation.data|White_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24102.0|0
