|dates|Frio_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Frio_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Frio_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Frio_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Frio_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Frio_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Frio_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Frio_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
