|dates|Boone_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Boone_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Boone_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Boone_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Boone_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Boone_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Boone_Missouri_UnitedStates.TotalPopulation.data|Boone_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|180463.0|0
