|dates|Marion_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Marion_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Marion_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Marion_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Marion_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Marion_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Marion_Kansas_UnitedStates.TotalPopulation.data|Marion_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11884.0|0
