|dates|Portsmouth_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Portsmouth_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Portsmouth_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Portsmouth_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Portsmouth_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Portsmouth_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Portsmouth_Virginia_UnitedStates.TotalPopulation.data|Portsmouth_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|94398.0|0
