|dates|DeSoto_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|DeSoto_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|DeSoto_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|DeSoto_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|DeSoto_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|DeSoto_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|DeSoto_Mississippi_UnitedStates.TotalPopulation.data|DeSoto_Mississippi_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|184945.0|0
