|dates|Logan_NorthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Logan_NorthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Logan_NorthDakota_UnitedStates.Male_Total_Population.data|Logan_NorthDakota_UnitedStates.Male_Total_Population.missing|Logan_NorthDakota_UnitedStates.Female_Total_Population.data|Logan_NorthDakota_UnitedStates.Female_Total_Population.missing|Logan_NorthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Logan_NorthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-01|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-02|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-03|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-04|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-05|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-06|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-07|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-08|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-09|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-10|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-11|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-12|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-13|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-14|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-15|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-16|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-17|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-18|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-19|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-20|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-21|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-22|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-23|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-24|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-25|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-26|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-27|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-28|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-29|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-30|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-01-31|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-01|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-02|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-03|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-04|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-05|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-06|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-07|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-08|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-09|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-10|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-11|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-12|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-13|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-14|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-15|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-16|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-17|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-18|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-19|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-20|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-21|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-22|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-23|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-24|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-25|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-26|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-27|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-02-28|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-01|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-02|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-03|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-04|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-05|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-06|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-07|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-08|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-09|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-10|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-11|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-12|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-13|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-14|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-15|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-16|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-17|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-18|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-19|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-20|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-21|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-22|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-23|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-24|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-25|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-26|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-27|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-28|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-29|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-30|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-03-31|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-01|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-02|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-03|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-04|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-05|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-06|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-07|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-08|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-09|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-10|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-11|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-12|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-13|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-14|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-15|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-16|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-17|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-18|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-19|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-20|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-21|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-22|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-23|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-24|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-25|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-26|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-27|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-28|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-29|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-04-30|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-01|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-02|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-03|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-04|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-05|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-06|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-07|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-08|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-09|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-10|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-11|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-12|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-13|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-14|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-15|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-16|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-17|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-18|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-19|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-20|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-21|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-22|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-23|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-24|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-25|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-26|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-27|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-28|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-29|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-30|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-05-31|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-01|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-02|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-03|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-04|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-05|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-06|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-07|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-08|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-09|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-10|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-11|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-12|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-13|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-14|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-15|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-16|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-17|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-18|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-19|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-20|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-21|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-22|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-23|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-24|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-25|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-26|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-27|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-28|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-29|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-06-30|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-01|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-02|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-03|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-04|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-05|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-06|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-07|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-08|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-09|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-10|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-11|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-12|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-13|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-14|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-15|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-16|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-17|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-18|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-19|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-20|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-21|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-22|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-23|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-24|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-25|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-26|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-27|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-28|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-29|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-30|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-07-31|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-01|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-02|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-03|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-04|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-05|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-06|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-07|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-08|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-09|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-10|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-11|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-12|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-13|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-14|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-15|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-16|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-17|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-18|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-19|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-20|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-21|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-22|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-23|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-24|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-25|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-26|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-27|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-28|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-29|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-30|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-08-31|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-01|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-02|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-03|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-04|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-05|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-06|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-07|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-08|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-09|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-10|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-11|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-12|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-13|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-14|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-15|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-16|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-17|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-18|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-19|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-20|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-21|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-22|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-23|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-24|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-25|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-26|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-27|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-28|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-29|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-09-30|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-01|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-02|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-03|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-04|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-05|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-06|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-07|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-08|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-09|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-10|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-11|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-12|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-13|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-14|494.0|0|983.0|0|920.0|0|438.0|0
0|2021-10-15|494.0|0|983.0|0|920.0|0|438.0|0
