|dates|Echols_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Echols_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Echols_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Echols_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Echols_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Echols_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Echols_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Echols_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
