|dates|McPherson_Nebraska_UnitedStates.BLS_EmployedPopulation.data|McPherson_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|McPherson_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|McPherson_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|McPherson_Nebraska_UnitedStates.BLS_UnemploymentRate.data|McPherson_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|McPherson_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|McPherson_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-24|430.0|0|11.0|0|2.494331065759637|0|441.0|0
0|2020-05-25|430.0|0|11.0|0|2.494331065759637|0|441.0|0
0|2020-05-26|430.0|0|11.0|0|2.494331065759637|0|441.0|0
0|2020-05-27|430.0|0|11.0|0|2.494331065759637|0|441.0|0
0|2020-05-28|430.0|0|11.0|0|2.494331065759637|0|441.0|0
0|2020-05-29|430.0|0|11.0|0|2.494331065759637|0|441.0|0
0|2020-05-30|430.0|0|11.0|0|2.494331065759637|0|441.0|0
0|2020-05-31|430.0|0|11.0|0|2.494331065759637|0|441.0|0
0|2020-06-01|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-02|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-03|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-04|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-05|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-06|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-07|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-08|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-09|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-10|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-11|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-12|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-13|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-14|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-15|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-16|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-17|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-18|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-19|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-20|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-21|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-22|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-23|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-24|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-25|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-26|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-27|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-28|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-29|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-06-30|431.0|0|16.0|0|3.5794183445190155|0|447.0|0
0|2020-07-01|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-02|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-03|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-04|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-05|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-06|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-07|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-08|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-09|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-10|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-11|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-12|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-13|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-14|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-15|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-16|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-17|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-18|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-19|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-20|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-21|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-22|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-23|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-24|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-25|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-26|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-27|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-28|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-29|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-30|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-07-31|428.0|0|13.0|0|2.947845804988662|0|441.0|0
0|2020-08-01|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-02|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-03|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-04|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-05|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-06|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-07|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-08|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-09|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-10|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-11|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-12|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-13|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-14|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-15|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-16|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-17|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-18|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-19|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-20|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-21|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-22|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-23|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-24|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-25|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-26|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-27|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-28|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-29|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-30|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-08-31|429.0|0|7.0|0|1.6055045871559632|0|436.0|0
0|2020-09-01|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-02|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-03|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-04|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-05|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-06|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-07|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-08|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-09|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-10|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-11|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-12|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-13|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-14|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-15|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-16|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-17|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-18|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-19|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-20|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-21|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-22|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-23|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-24|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-25|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-26|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-27|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-28|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-29|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-09-30|415.0|0|7.0|0|1.6587677725118484|0|422.0|0
0|2020-10-01|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-02|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-03|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-04|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-05|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-06|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-07|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-08|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-09|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-10|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-11|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-12|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-13|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-14|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-15|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-16|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-17|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-18|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-19|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-20|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-21|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-22|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-23|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-24|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-25|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-26|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-27|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-28|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-29|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-30|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-10-31|430.0|0|7.0|0|1.6018306636155606|0|437.0|0
0|2020-11-01|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-02|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-03|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-04|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-05|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-06|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-07|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-08|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-09|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-10|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-11|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-12|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-13|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-14|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-15|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-16|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-17|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-18|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-19|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-20|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-21|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-22|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-23|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-24|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-25|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-26|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-27|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-28|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-29|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-11-30|435.0|0|9.0|0|2.027027027027027|0|444.0|0
0|2020-12-01|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-02|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-03|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-04|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-05|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-06|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-07|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-08|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-09|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-10|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-11|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-12|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-13|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-14|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-15|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-16|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-17|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-18|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-19|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-20|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-21|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
0|2020-12-22|428.0|0|6.0|0|1.3824884792626728|0|434.0|0
