|dates|Stoddard_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Stoddard_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Stoddard_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Stoddard_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Stoddard_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Stoddard_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Stoddard_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Stoddard_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
