|dates|Guthrie_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Guthrie_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Guthrie_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Guthrie_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Guthrie_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Guthrie_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Guthrie_Iowa_UnitedStates.TotalPopulation.data|Guthrie_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10689.0|0
