|dates|Mackinac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mackinac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mackinac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mackinac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mackinac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mackinac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mackinac_Michigan_UnitedStates.TotalPopulation.data|Mackinac_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10799.0|0
