|dates|Washtenaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Washtenaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Washtenaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Washtenaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Washtenaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Washtenaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Washtenaw_Michigan_UnitedStates.TotalPopulation.data|Washtenaw_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|367601.0|0
