|dates|Maury_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Maury_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Maury_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Maury_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Maury_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Maury_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Maury_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Maury_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
