|dates|GreenLake_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|GreenLake_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|GreenLake_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|GreenLake_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|GreenLake_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|GreenLake_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|GreenLake_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|GreenLake_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-06|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-07|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-08|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-09|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-10|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-11|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-12|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-13|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-14|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-15|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-16|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-17|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-18|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-19|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-20|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-21|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-22|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-23|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-24|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-25|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-26|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-27|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-28|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-29|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-30|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-03-31|8511.5|0|444.0|0|4.957847133046731|0|8955.5|0
0|2020-04-01|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-02|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-03|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-04|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-05|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-06|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-07|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-08|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-09|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-10|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-11|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-12|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-13|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-14|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-15|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-16|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-17|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-18|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-19|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-20|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-21|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-22|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-23|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-24|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-25|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-26|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-27|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-28|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-29|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-04-30|7700.5|0|1960.5|0|20.292930338474278|0|9661.0|0
0|2020-05-01|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-02|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-03|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-04|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-05|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-06|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-07|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-08|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-09|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-10|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-11|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-12|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-13|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-14|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-15|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-16|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-17|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-18|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-19|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-20|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-21|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-22|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-23|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-24|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-25|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-26|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-27|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-28|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-29|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-30|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-05-31|8325.0|0|1083.0|0|11.511479591836734|0|9408.0|0
0|2020-06-01|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-02|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-03|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-04|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-05|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-06|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-07|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-08|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-09|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-10|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-11|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-12|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-13|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-14|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-15|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-16|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-17|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-18|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-19|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-20|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-21|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-22|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-23|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-24|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-25|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-26|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-27|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-28|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-29|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-06-30|8859.0|0|726.0|0|7.57433489827856|0|9585.0|0
0|2020-07-01|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-02|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-03|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-04|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-05|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-06|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-07|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-08|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-09|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-10|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-11|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-12|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-13|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-14|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-15|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-16|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-17|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-18|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-19|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-20|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-21|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-22|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-23|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-24|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-25|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-26|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-27|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-28|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-29|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-30|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-07-31|8817.0|0|555.0|0|5.921895006402049|0|9372.0|0
0|2020-08-01|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-02|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-03|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-04|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-05|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-06|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-07|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-08|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-09|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-10|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-11|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-12|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-13|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-14|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-15|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-16|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-17|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-18|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-19|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-20|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-21|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-22|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-23|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-24|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-25|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-26|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-27|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-28|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-29|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-30|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-08-31|8869.0|0|426.0|0|4.583109198493814|0|9295.0|0
0|2020-09-01|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-02|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-03|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-04|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-05|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-06|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-07|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-08|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-09|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-10|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-11|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-12|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-13|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-14|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-15|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-16|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-17|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-18|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-19|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-20|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-21|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-22|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-23|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-24|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-25|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-26|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-27|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-28|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-29|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-09-30|9137.0|0|372.0|0|3.9120832895151962|0|9509.0|0
0|2020-10-01|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-02|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-03|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-04|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-05|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-06|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-07|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-08|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-09|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-10|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-11|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-12|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-13|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-14|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-15|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-16|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-17|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-18|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-19|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-20|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-21|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-22|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-23|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-24|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-25|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-26|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-27|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-28|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-29|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-30|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-10-31|8783.0|0|346.0|0|3.790119399715193|0|9129.0|0
0|2020-11-01|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-02|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-03|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-04|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-05|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-06|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-07|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-08|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-09|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-10|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-11|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-12|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-13|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-14|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-15|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-16|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-17|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-18|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-19|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-20|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-21|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-22|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-23|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-24|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-25|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-26|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-27|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-28|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-29|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-11-30|8716.0|0|388.0|0|4.261862917398946|0|9104.0|0
0|2020-12-01|8660.0|0|417.0|0|4.594028864162168|0|9077.0|0
0|2020-12-02|8660.0|0|417.0|0|4.594028864162168|0|9077.0|0
0|2020-12-03|8660.0|0|417.0|0|4.594028864162168|0|9077.0|0
0|2020-12-04|8660.0|0|417.0|0|4.594028864162168|0|9077.0|0
0|2020-12-05|8660.0|0|417.0|0|4.594028864162168|0|9077.0|0
0|2020-12-06|8660.0|0|417.0|0|4.594028864162168|0|9077.0|0
