|dates|Barren_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Barren_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Barren_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Barren_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Barren_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Barren_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Barren_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Barren_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
