|dates|Greene_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Greene_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Greene_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Greene_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Greene_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Greene_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Greene_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Greene_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-25|9432.5|0|347.0|0|3.548238662508308|0|9779.5|0
0|2020-01-26|9432.5|0|347.0|0|3.548238662508308|0|9779.5|0
0|2020-01-27|9432.5|0|347.0|0|3.548238662508308|0|9779.5|0
0|2020-01-28|9432.5|0|347.0|0|3.548238662508308|0|9779.5|0
0|2020-01-29|9432.5|0|347.0|0|3.548238662508308|0|9779.5|0
0|2020-01-30|9432.5|0|347.0|0|3.548238662508308|0|9779.5|0
0|2020-01-31|9432.5|0|347.0|0|3.548238662508308|0|9779.5|0
0|2020-02-01|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-02|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-03|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-04|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-05|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-06|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-07|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-08|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-09|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-10|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-11|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-12|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-13|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-14|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-15|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-16|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-17|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-18|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-19|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-20|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-21|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-22|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-23|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-24|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-25|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-26|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-27|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-28|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-02-29|9507.0|0|326.5|0|3.3202827070727614|0|9833.5|0
0|2020-03-01|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-02|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-03|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-04|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-05|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-06|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-07|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-08|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-09|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-10|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-11|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-12|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-13|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-14|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-15|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-16|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-17|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-18|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-19|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-20|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-21|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-22|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-23|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-24|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-25|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-26|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-27|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-28|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-29|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-30|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-03-31|9131.0|0|360.5|0|3.798135173576358|0|9491.5|0
0|2020-04-01|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-02|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-03|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-04|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-05|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-06|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-07|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-08|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-09|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-10|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-11|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-12|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-13|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-14|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-15|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-16|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-17|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-18|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-19|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-20|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-21|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-22|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-23|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-24|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-25|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-26|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-27|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-28|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-29|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-04-30|8367.0|0|727.5|0|7.999340260597064|0|9094.5|0
0|2020-05-01|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-02|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-03|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-04|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-05|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-06|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-07|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-08|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-09|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-10|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-11|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-12|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-13|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-14|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-15|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-16|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-17|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-18|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-19|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-20|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-21|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-22|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-23|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-24|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-25|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-26|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-27|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-28|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-29|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-30|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-05-31|8324.0|0|857.0|0|9.334495153033439|0|9181.0|0
0|2020-06-01|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-02|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-03|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-04|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-05|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-06|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-07|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-08|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-09|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-10|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-11|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-12|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-13|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-14|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-15|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-16|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-17|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-18|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-19|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-20|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-21|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-22|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-23|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-24|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-25|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-26|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-27|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-28|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-29|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-06-30|8408.0|0|611.0|0|6.774586983035813|0|9019.0|0
0|2020-07-01|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-02|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-03|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-04|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-05|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-06|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-07|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-08|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-09|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-10|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-11|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-12|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-13|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-14|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-15|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-16|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-17|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-18|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-19|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-20|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-21|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-22|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-23|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-24|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-25|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-26|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-27|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-28|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-29|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-30|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-07-31|8619.0|0|646.0|0|6.972477064220183|0|9265.0|0
0|2020-08-01|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-02|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-03|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-04|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-05|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-06|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-07|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-08|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-09|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-10|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-11|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-12|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-13|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-14|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-15|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-16|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-17|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-18|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-19|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-20|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-21|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-22|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-23|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-24|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-25|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-26|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-27|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-28|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-29|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-30|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-08-31|8767.0|0|498.0|0|5.375067458175931|0|9265.0|0
0|2020-09-01|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-02|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-03|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-04|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-05|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-06|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-07|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-08|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-09|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-10|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-11|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-12|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-13|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-14|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-15|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-16|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-17|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-18|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-19|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-20|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-21|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-22|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-23|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-24|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-25|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-26|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-27|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-28|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-29|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-09-30|9231.0|0|575.0|0|5.863756883540689|0|9806.0|0
0|2020-10-01|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-02|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-03|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-04|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-05|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-06|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-07|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-08|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-09|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-10|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-11|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-12|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-13|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-14|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-15|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-16|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-17|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-18|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-19|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-20|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-21|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-22|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-23|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-24|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-25|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-26|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-27|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-28|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-29|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-30|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-10-31|9424.0|0|542.0|0|5.438490868954445|0|9966.0|0
0|2020-11-01|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-02|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-03|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-04|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-05|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-06|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-07|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-08|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-09|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-10|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-11|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-12|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-13|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-14|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-15|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-16|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-17|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-18|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-19|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-20|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-21|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-22|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-23|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-24|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-25|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-26|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-27|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-28|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-29|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-11-30|9391.0|0|514.0|0|5.1892983341746595|0|9905.0|0
0|2020-12-01|9353.0|0|510.0|0|5.170840515056271|0|9863.0|0
0|2020-12-02|9353.0|0|510.0|0|5.170840515056271|0|9863.0|0
0|2020-12-03|9353.0|0|510.0|0|5.170840515056271|0|9863.0|0
0|2020-12-04|9353.0|0|510.0|0|5.170840515056271|0|9863.0|0
0|2020-12-05|9353.0|0|510.0|0|5.170840515056271|0|9863.0|0
0|2020-12-06|9353.0|0|510.0|0|5.170840515056271|0|9863.0|0
0|2020-12-07|9353.0|0|510.0|0|5.170840515056271|0|9863.0|0
