|dates|Hillsdale_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hillsdale_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hillsdale_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Hillsdale_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Hillsdale_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hillsdale_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hillsdale_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hillsdale_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
