|dates|Osceola_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Osceola_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Osceola_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Osceola_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Osceola_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Osceola_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Osceola_Florida_UnitedStates.TotalPopulation.data|Osceola_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|375751.0|0
