|dates|Fisher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Fisher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Fisher_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Fisher_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Fisher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Fisher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Fisher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Fisher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
