|dates|Bonneville_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bonneville_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bonneville_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bonneville_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bonneville_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bonneville_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bonneville_Idaho_UnitedStates.TotalPopulation.data|Bonneville_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|119062.0|0
