|dates|Comal_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Comal_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Comal_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Comal_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Comal_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Comal_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Comal_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Comal_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
