|dates|Warren_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Warren_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Warren_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Warren_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Warren_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Warren_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Warren_NewYork_UnitedStates.TotalPopulation.data|Warren_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|63944.0|0
