|dates|ClearCreek_Colorado_UnitedStates.BLS_EmployedPopulation.data|ClearCreek_Colorado_UnitedStates.BLS_EmployedPopulation.missing|ClearCreek_Colorado_UnitedStates.BLS_UnemployedPopulation.data|ClearCreek_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|ClearCreek_Colorado_UnitedStates.BLS_UnemploymentRate.data|ClearCreek_Colorado_UnitedStates.BLS_UnemploymentRate.missing|ClearCreek_Colorado_UnitedStates.BLS_LaborForcePopulation.data|ClearCreek_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-02|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-03|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-04|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-05|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-06|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-07|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-08|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-09|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-10|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-11|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-12|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-13|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-14|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-15|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-16|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-17|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-18|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-19|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-20|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-21|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-22|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-23|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-24|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-25|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-26|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-27|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-28|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-29|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-30|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-01-31|5979.5|0|140.5|0|2.295751633986928|0|6120.0|0
0|2020-02-01|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-02|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-03|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-04|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-05|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-06|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-07|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-08|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-09|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-10|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-11|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-12|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-13|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-14|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-15|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-16|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-17|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-18|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-19|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-20|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-21|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-22|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-23|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-24|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-25|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-26|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-27|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-28|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-02-29|6009.5|0|158.5|0|2.569714656290532|0|6168.0|0
0|2020-03-01|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-02|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-03|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-04|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-05|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-06|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-07|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-08|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-09|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-10|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-11|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-12|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-13|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-14|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-15|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-16|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-17|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-18|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-19|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-20|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-21|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-22|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-23|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-24|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-25|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-26|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-27|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-28|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-29|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-30|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-03-31|5739.0|0|279.5|0|4.644014289274736|0|6018.5|0
0|2020-04-01|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-02|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-03|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-04|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-05|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-06|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-07|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-08|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-09|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-10|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-11|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-12|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-13|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-14|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-15|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-16|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-17|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-18|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-19|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-20|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-21|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-22|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-23|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-24|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-25|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-26|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-27|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-28|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-29|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-04-30|5166.5|0|961.0|0|15.683394532843737|0|6127.5|0
0|2020-05-01|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-02|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-03|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-04|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-05|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-06|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-07|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-08|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-09|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-10|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-11|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-12|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-13|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-14|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-15|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-16|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-17|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-18|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-19|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-20|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-21|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-22|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-23|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-24|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-25|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-26|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-27|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-28|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-29|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-30|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-05-31|5297.0|0|988.0|0|15.719968178202068|0|6285.0|0
0|2020-06-01|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-02|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-03|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-04|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-05|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-06|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-07|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-08|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-09|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-10|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-11|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-12|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-13|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-14|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-15|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-16|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-17|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-18|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-19|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-20|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-21|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-22|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-23|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-24|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-25|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-26|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-27|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-28|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-29|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-06-30|5469.0|0|873.0|0|13.765373699148533|0|6342.0|0
0|2020-07-01|5543.0|0|541.0|0|8.892176199868507|0|6084.0|0
0|2020-07-02|5543.0|0|541.0|0|8.892176199868507|0|6084.0|0
0|2020-07-03|5543.0|0|541.0|0|8.892176199868507|0|6084.0|0
