|dates|Moultrie_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Moultrie_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Moultrie_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Moultrie_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Moultrie_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Moultrie_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Moultrie_Illinois_UnitedStates.TotalPopulation.data|Moultrie_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14501.0|0
