|dates|McDuffie_Georgia_UnitedStates.BLS_EmployedPopulation.data|McDuffie_Georgia_UnitedStates.BLS_EmployedPopulation.missing|McDuffie_Georgia_UnitedStates.BLS_UnemployedPopulation.data|McDuffie_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|McDuffie_Georgia_UnitedStates.BLS_UnemploymentRate.data|McDuffie_Georgia_UnitedStates.BLS_UnemploymentRate.missing|McDuffie_Georgia_UnitedStates.BLS_LaborForcePopulation.data|McDuffie_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-22|8435.0|0|505.0|0|5.648769574944072|0|8940.0|0
0|2020-03-23|8435.0|0|505.0|0|5.648769574944072|0|8940.0|0
0|2020-03-24|8435.0|0|505.0|0|5.648769574944072|0|8940.0|0
0|2020-03-25|8435.0|0|505.0|0|5.648769574944072|0|8940.0|0
0|2020-03-26|8435.0|0|505.0|0|5.648769574944072|0|8940.0|0
0|2020-03-27|8435.0|0|505.0|0|5.648769574944072|0|8940.0|0
0|2020-03-28|8435.0|0|505.0|0|5.648769574944072|0|8940.0|0
0|2020-03-29|8435.0|0|505.0|0|5.648769574944072|0|8940.0|0
0|2020-03-30|8435.0|0|505.0|0|5.648769574944072|0|8940.0|0
0|2020-03-31|8435.0|0|505.0|0|5.648769574944072|0|8940.0|0
0|2020-04-01|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-02|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-03|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-04|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-05|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-06|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-07|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-08|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-09|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-10|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-11|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-12|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-13|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-14|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-15|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-16|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-17|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-18|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-19|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-20|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-21|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-22|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-23|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-24|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-25|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-26|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-27|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-28|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-29|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-04-30|7356.5|0|1176.5|0|13.787647954998242|0|8533.0|0
0|2020-05-01|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-02|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-03|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-04|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-05|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-06|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-07|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-08|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-09|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-10|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-11|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-12|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-13|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-14|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-15|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-16|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-17|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-18|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-19|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-20|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-21|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-22|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-23|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-24|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-25|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-26|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-27|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-28|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-29|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-30|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-05-31|7695.0|0|864.0|0|10.094637223974763|0|8559.0|0
0|2020-06-01|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-02|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-03|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-04|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-05|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-06|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-07|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-08|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-09|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-10|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-11|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-12|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-13|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-14|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-15|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-16|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-17|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-18|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-19|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-20|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-21|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-22|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-23|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-24|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-25|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-26|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-27|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-28|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-29|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-06-30|7743.0|0|833.0|0|9.713152985074627|0|8576.0|0
0|2020-07-01|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-02|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-03|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-04|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-05|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-06|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-07|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-08|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-09|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-10|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-11|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-12|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-13|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-14|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-15|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-16|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-17|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-18|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-19|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-20|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-21|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-22|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-23|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-24|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-25|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-26|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-27|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-28|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-29|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-30|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-07-31|7740.0|0|878.0|0|10.187978649338593|0|8618.0|0
0|2020-08-01|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-02|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-03|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-04|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-05|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-06|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-07|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-08|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-09|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-10|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-11|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-12|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-13|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-14|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-15|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-16|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-17|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-18|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-19|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-20|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-21|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-22|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-23|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-24|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-25|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-26|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-27|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-28|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-29|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-30|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-08-31|7725.0|0|696.0|0|8.265051656572854|0|8421.0|0
0|2020-09-01|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-02|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-03|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-04|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-05|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-06|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-07|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-08|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-09|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-10|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-11|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-12|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-13|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-14|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-15|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-16|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-17|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-18|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-19|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-20|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-21|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-22|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-23|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-24|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-25|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-26|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-27|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-28|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-29|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-09-30|7846.0|0|623.0|0|7.356240406187271|0|8469.0|0
0|2020-10-01|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-02|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-03|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-04|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-05|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-06|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-07|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-08|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-09|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-10|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-11|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-12|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-13|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-14|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-15|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-16|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-17|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-18|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-19|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-20|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-21|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-22|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-23|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-24|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-25|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-26|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-27|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-28|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-29|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-30|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-10-31|8202.0|0|553.0|0|6.316390633923472|0|8755.0|0
0|2020-11-01|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-02|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-03|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-04|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-05|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-06|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-07|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-08|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-09|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-10|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-11|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-12|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-13|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-14|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-15|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-16|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-17|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-18|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-19|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-20|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-21|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-22|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-23|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-24|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-25|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-26|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-27|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-28|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-29|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-11-30|8230.0|0|544.0|0|6.200136767722817|0|8774.0|0
0|2020-12-01|8258.0|0|593.0|0|6.6998079313071965|0|8851.0|0
0|2020-12-02|8258.0|0|593.0|0|6.6998079313071965|0|8851.0|0
0|2020-12-03|8258.0|0|593.0|0|6.6998079313071965|0|8851.0|0
0|2020-12-04|8258.0|0|593.0|0|6.6998079313071965|0|8851.0|0
0|2020-12-05|8258.0|0|593.0|0|6.6998079313071965|0|8851.0|0
0|2020-12-06|8258.0|0|593.0|0|6.6998079313071965|0|8851.0|0
0|2020-12-07|8258.0|0|593.0|0|6.6998079313071965|0|8851.0|0
0|2020-12-08|8258.0|0|593.0|0|6.6998079313071965|0|8851.0|0
