|dates|Hopkins_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hopkins_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hopkins_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hopkins_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hopkins_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hopkins_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hopkins_Texas_UnitedStates.TotalPopulation.data|Hopkins_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|37084.0|0
