|dates|Marion_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Marion_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Marion_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Marion_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Marion_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Marion_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Marion_Illinois_UnitedStates.TotalPopulation.data|Marion_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|37205.0|0
