|dates|McIntosh_Georgia_UnitedStates.BLS_EmployedPopulation.data|McIntosh_Georgia_UnitedStates.BLS_EmployedPopulation.missing|McIntosh_Georgia_UnitedStates.BLS_UnemployedPopulation.data|McIntosh_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|McIntosh_Georgia_UnitedStates.BLS_UnemploymentRate.data|McIntosh_Georgia_UnitedStates.BLS_UnemploymentRate.missing|McIntosh_Georgia_UnitedStates.BLS_LaborForcePopulation.data|McIntosh_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-31|5983.0|0|211.0|0|3.406522441072005|0|6194.0|0
0|2020-02-01|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-02|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-03|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-04|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-05|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-06|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-07|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-08|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-09|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-10|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-11|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-12|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-13|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-14|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-15|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-16|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-17|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-18|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-19|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-20|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-21|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-22|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-23|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-24|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-25|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-26|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-27|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-28|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-02-29|6000.0|0|217.0|0|3.490429467588869|0|6217.0|0
0|2020-03-01|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-02|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-03|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-04|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-05|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-06|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-07|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-08|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-09|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-10|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-11|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-12|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-13|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-14|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-15|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-16|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-17|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-18|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-19|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-20|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-21|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-22|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-23|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-24|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-25|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-26|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-27|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-28|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-29|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-30|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-03-31|5905.5|0|245.0|0|3.983415982440452|0|6150.5|0
0|2020-04-01|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-02|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-03|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-04|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-05|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-06|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-07|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-08|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-09|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-10|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-11|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-12|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-13|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-14|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-15|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-16|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-17|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-18|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-19|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-20|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-21|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-22|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-23|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-24|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-25|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-26|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-27|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-28|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-29|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-04-30|4761.0|0|614.0|0|11.423255813953489|0|5375.0|0
0|2020-05-01|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-02|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-03|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-04|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-05|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-06|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-07|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-08|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-09|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-10|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-11|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-12|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-13|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-14|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-15|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-16|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-17|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-18|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-19|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-20|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-21|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-22|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-23|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-24|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-25|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-26|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-27|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-28|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-29|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-30|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-05-31|5352.0|0|433.0|0|7.484874675885912|0|5785.0|0
0|2020-06-01|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-02|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-03|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-04|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-05|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-06|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-07|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-08|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-09|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-10|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-11|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-12|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-13|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-14|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-15|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-16|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-17|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-18|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-19|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-20|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-21|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-22|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-23|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-24|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-25|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-26|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-27|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-28|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-29|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-06-30|5510.0|0|410.0|0|6.925675675675675|0|5920.0|0
0|2020-07-01|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-02|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-03|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-04|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-05|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-06|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-07|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-08|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-09|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-10|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-11|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-12|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-13|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-14|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-15|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-16|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-17|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-18|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-19|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-20|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-21|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-22|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-23|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-24|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-25|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-26|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-27|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-28|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-29|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-30|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-07-31|5457.0|0|388.0|0|6.638152266894782|0|5845.0|0
0|2020-08-01|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-02|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-03|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-04|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-05|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-06|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-07|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-08|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-09|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-10|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-11|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-12|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-13|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-14|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-15|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-16|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-17|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-18|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-19|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-20|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-21|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-22|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-23|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-24|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-25|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-26|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-27|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-28|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-29|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-30|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-08-31|5446.0|0|341.0|0|5.892517712113357|0|5787.0|0
0|2020-09-01|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-02|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-03|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-04|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-05|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-06|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-07|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-08|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-09|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-10|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-11|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-12|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-13|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-14|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-15|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-16|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-17|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-18|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-19|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-20|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-21|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-22|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-23|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-24|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-25|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-26|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-27|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-28|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-29|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-09-30|5461.0|0|324.0|0|5.600691443388072|0|5785.0|0
0|2020-10-01|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-02|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-03|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-04|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-05|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-06|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-07|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-08|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-09|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-10|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-11|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-12|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-13|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-14|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-15|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-16|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-17|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-18|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-19|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-20|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-21|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-22|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-23|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-24|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-25|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-26|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-27|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-28|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-29|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-30|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-10-31|5724.0|0|281.0|0|4.679433805162365|0|6005.0|0
0|2020-11-01|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-02|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-03|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-04|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-05|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-06|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-07|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-08|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-09|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-10|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-11|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-12|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-13|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-14|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-15|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-16|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-17|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-18|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-19|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-20|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-21|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-22|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-23|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-24|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-25|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-26|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-27|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-28|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-29|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-11-30|5777.0|0|291.0|0|4.79564930784443|0|6068.0|0
0|2020-12-01|5710.0|0|331.0|0|5.479225293825525|0|6041.0|0
0|2020-12-02|5710.0|0|331.0|0|5.479225293825525|0|6041.0|0
0|2020-12-03|5710.0|0|331.0|0|5.479225293825525|0|6041.0|0
0|2020-12-04|5710.0|0|331.0|0|5.479225293825525|0|6041.0|0
0|2020-12-05|5710.0|0|331.0|0|5.479225293825525|0|6041.0|0
0|2020-12-06|5710.0|0|331.0|0|5.479225293825525|0|6041.0|0
0|2020-12-07|5710.0|0|331.0|0|5.479225293825525|0|6041.0|0
0|2020-12-08|5710.0|0|331.0|0|5.479225293825525|0|6041.0|0
0|2020-12-09|5710.0|0|331.0|0|5.479225293825525|0|6041.0|0
