|dates|St.Louis_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|St.Louis_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|St.Louis_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|St.Louis_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|St.Louis_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|St.Louis_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|St.Louis_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|St.Louis_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
