|dates|Baraga_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Baraga_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Baraga_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Baraga_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Baraga_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Baraga_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Baraga_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Baraga_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
