|dates|Guernsey_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Guernsey_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Guernsey_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Guernsey_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Guernsey_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Guernsey_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Guernsey_Ohio_UnitedStates.TotalPopulation.data|Guernsey_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|38875.0|0
