|dates|Hancock_Mississippi_UnitedStates.BLS_EmployedPopulation.data|Hancock_Mississippi_UnitedStates.BLS_EmployedPopulation.missing|Hancock_Mississippi_UnitedStates.BLS_UnemployedPopulation.data|Hancock_Mississippi_UnitedStates.BLS_UnemployedPopulation.missing|Hancock_Mississippi_UnitedStates.BLS_UnemploymentRate.data|Hancock_Mississippi_UnitedStates.BLS_UnemploymentRate.missing|Hancock_Mississippi_UnitedStates.BLS_LaborForcePopulation.data|Hancock_Mississippi_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-23|17662.5|0|1037.5|0|5.548128342245989|0|18700.0|0
0|2020-01-24|17662.5|0|1037.5|0|5.548128342245989|0|18700.0|0
0|2020-01-25|17662.5|0|1037.5|0|5.548128342245989|0|18700.0|0
0|2020-01-26|17662.5|0|1037.5|0|5.548128342245989|0|18700.0|0
0|2020-01-27|17662.5|0|1037.5|0|5.548128342245989|0|18700.0|0
0|2020-01-28|17662.5|0|1037.5|0|5.548128342245989|0|18700.0|0
0|2020-01-29|17662.5|0|1037.5|0|5.548128342245989|0|18700.0|0
0|2020-01-30|17662.5|0|1037.5|0|5.548128342245989|0|18700.0|0
0|2020-01-31|17662.5|0|1037.5|0|5.548128342245989|0|18700.0|0
0|2020-02-01|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-02|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-03|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-04|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-05|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-06|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-07|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-08|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-09|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-10|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-11|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-12|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-13|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-14|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-15|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-16|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-17|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-18|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-19|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-20|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-21|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-22|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-23|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-24|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-25|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-26|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-27|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-28|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-02-29|17873.0|0|1008.0|0|5.3387002807054715|0|18881.0|0
0|2020-03-01|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-02|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-03|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-04|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-05|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-06|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-07|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-08|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-09|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-10|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-11|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-12|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-13|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-14|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-15|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-16|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-17|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-18|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-19|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-20|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-21|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-22|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-23|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-24|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-25|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-26|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-27|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-28|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-29|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-30|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-03-31|17895.0|0|1067.5|0|5.6295319709953855|0|18962.5|0
0|2020-04-01|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-02|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-03|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-04|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-05|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-06|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-07|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-08|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-09|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-10|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-11|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-12|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-13|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-14|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-15|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-16|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-17|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-18|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-19|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-20|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-21|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-22|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-23|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-24|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-25|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-26|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-27|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-28|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-29|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-04-30|14359.0|0|3261.5|0|18.509690417411537|0|17620.5|0
0|2020-05-01|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-02|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-03|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-04|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-05|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-06|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-07|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-08|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-09|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-10|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-11|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-12|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-13|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-14|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-15|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-16|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-17|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-18|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-19|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-20|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-21|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-22|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-23|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-24|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-25|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-26|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-27|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-28|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-29|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-30|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-05-31|15370.0|0|2396.0|0|13.486434763030507|0|17766.0|0
0|2020-06-01|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-02|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-03|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-04|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-05|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-06|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-07|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-08|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-09|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-10|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-11|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-12|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-13|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-14|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-15|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-16|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-17|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-18|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-19|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-20|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-21|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-22|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-23|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-24|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-25|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-26|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-27|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-28|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-29|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-06-30|16467.0|0|1870.0|0|10.197960407918416|0|18337.0|0
0|2020-07-01|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-02|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-03|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-04|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-05|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-06|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-07|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-08|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-09|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-10|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-11|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-12|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-13|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-14|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-15|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-16|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-17|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-18|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-19|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-20|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-21|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-22|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-23|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-24|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-25|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-26|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-27|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-28|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-29|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-30|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-07-31|17056.0|0|1723.0|0|9.175142446349646|0|18779.0|0
0|2020-08-01|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-02|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-03|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-04|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-05|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-06|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-07|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-08|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-09|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-10|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-11|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-12|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-13|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-14|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-15|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-16|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-17|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-18|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-19|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-20|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-21|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-22|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-23|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-24|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-25|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-26|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-27|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-28|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-29|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-30|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-08-31|17347.0|0|1450.0|0|7.713996914401235|0|18797.0|0
0|2020-09-01|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-02|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-03|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-04|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-05|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-06|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-07|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-08|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-09|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-10|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-11|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-12|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-13|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-14|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-15|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-16|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-17|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-18|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-19|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-20|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-21|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-22|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-23|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-24|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-25|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-26|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-27|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-28|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-29|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-09-30|17516.0|0|1317.0|0|6.993044124674773|0|18833.0|0
0|2020-10-01|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-02|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-03|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-04|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-05|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-06|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-07|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-08|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-09|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-10|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-11|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-12|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-13|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-14|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-15|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-16|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-17|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-18|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-19|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-20|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-21|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-22|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-23|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-24|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-25|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-26|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-27|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-28|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-29|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-30|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-10-31|17756.0|0|1215.0|0|6.404512150123873|0|18971.0|0
0|2020-11-01|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-02|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-03|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-04|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-05|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-06|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-07|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-08|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-09|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-10|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-11|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-12|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-13|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-14|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-15|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-16|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-17|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-18|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-19|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-20|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-21|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-22|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-23|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-24|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-25|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-26|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-27|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-28|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
0|2020-11-29|17722.0|0|1274.0|0|6.706675089492525|0|18996.0|0
