|dates|Forest_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Forest_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Forest_Pennsylvania_UnitedStates.NYT_ConfirmedDeaths.data|Forest_Pennsylvania_UnitedStates.NYT_ConfirmedDeaths.missing|Forest_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Forest_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Forest_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Forest_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
