|dates|Trinity_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Trinity_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Trinity_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Trinity_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Trinity_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Trinity_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Trinity_California_UnitedStates.TotalPopulation.data|Trinity_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12285.0|0
