|dates|Manatee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Manatee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Manatee_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Manatee_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Manatee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Manatee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Manatee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Manatee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
