|dates|Jefferson_Missouri_UnitedStates.BLS_EmployedPopulation.data|Jefferson_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Jefferson_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Jefferson_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Jefferson_Missouri_UnitedStates.BLS_UnemploymentRate.data|Jefferson_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Jefferson_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Jefferson_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-10|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-11|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-12|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-13|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-14|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-15|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-16|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-17|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-18|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-19|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-20|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-21|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-22|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-23|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-24|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-25|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-26|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-27|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-28|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-02-29|114650.5|0|4556.5|0|3.8223426476633082|0|119207.0|0
0|2020-03-01|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-02|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-03|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-04|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-05|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-06|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-07|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-08|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-09|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-10|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-11|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-12|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-13|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-14|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-15|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-16|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-17|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-18|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-19|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-20|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-21|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-22|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-23|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-24|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-25|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-26|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-27|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-28|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-29|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-30|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-03-31|114661.5|0|5064.0|0|4.229675382437326|0|119725.5|0
0|2020-04-01|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-02|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-03|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-04|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-05|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-06|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-07|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-08|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-09|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-10|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-11|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-12|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-13|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-14|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-15|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-16|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-17|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-18|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-19|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-20|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-21|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-22|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-23|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-24|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-25|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-26|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-27|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-28|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-29|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-04-30|100744.5|0|13216.5|0|11.597388580303788|0|113961.0|0
0|2020-05-01|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-02|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-03|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-04|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-05|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-06|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-07|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-08|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-09|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-10|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-11|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-12|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-13|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-14|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-15|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-16|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-17|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-18|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-19|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-20|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-21|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-22|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-23|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-24|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-25|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-26|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-27|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-28|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-29|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-30|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-05-31|98754.0|0|11104.0|0|10.107593438802818|0|109858.0|0
0|2020-06-01|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-02|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-03|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-04|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-05|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-06|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-07|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-08|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-09|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-10|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-11|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-12|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-13|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-14|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-15|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-16|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-17|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-18|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-19|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-20|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-21|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-22|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-23|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-24|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-25|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-26|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-27|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-28|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-29|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-06-30|105397.0|0|9604.0|0|8.351231728419753|0|115001.0|0
0|2020-07-01|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-02|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-03|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-04|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-05|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-06|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-07|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-08|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-09|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-10|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-11|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-12|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-13|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-14|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-15|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-16|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-17|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-18|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-19|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-20|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-21|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-22|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-23|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-24|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-25|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-26|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-27|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-28|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-29|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-30|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-07-31|111877.0|0|8612.0|0|7.1475404393762085|0|120489.0|0
0|2020-08-01|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-02|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-03|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-04|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-05|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-06|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-07|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-08|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-09|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-10|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-11|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-12|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-13|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-14|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-15|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-16|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-17|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-18|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-19|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-20|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-21|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-22|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-23|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-24|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-25|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-26|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-27|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-28|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-29|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-30|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-08-31|111434.0|0|6929.0|0|5.854025328861215|0|118363.0|0
0|2020-09-01|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-02|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-03|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-04|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-05|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-06|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-07|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-08|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-09|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-10|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-11|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-12|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-13|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-14|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-15|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-16|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-17|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-18|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-19|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-20|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-21|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-22|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-23|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-24|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-25|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-26|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-27|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-28|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-29|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-09-30|111396.0|0|5528.0|0|4.727857411652013|0|116924.0|0
0|2020-10-01|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-02|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-03|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-04|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-05|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-06|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-07|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-08|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-09|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-10|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-11|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-12|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-13|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-14|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-15|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-16|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-17|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-18|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-19|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-20|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-21|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-22|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-23|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-24|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-25|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-26|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-27|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-28|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-29|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-30|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-10-31|111728.0|0|4492.0|0|3.8650834623988986|0|116220.0|0
0|2020-11-01|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-02|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-03|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-04|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-05|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-06|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-07|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-08|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-09|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-10|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-11|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-12|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-13|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-14|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-15|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-16|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-17|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-18|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-19|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-20|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-21|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-22|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-23|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-24|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-25|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-26|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-27|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
0|2020-11-28|111772.0|0|4706.0|0|4.040247943817716|0|116478.0|0
