|dates|Dubois_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dubois_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dubois_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dubois_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dubois_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dubois_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dubois_Indiana_UnitedStates.TotalPopulation.data|Dubois_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|42736.0|0
