|dates|Custer_Idaho_UnitedStates.BLS_EmployedPopulation.data|Custer_Idaho_UnitedStates.BLS_EmployedPopulation.missing|Custer_Idaho_UnitedStates.BLS_UnemployedPopulation.data|Custer_Idaho_UnitedStates.BLS_UnemployedPopulation.missing|Custer_Idaho_UnitedStates.BLS_UnemploymentRate.data|Custer_Idaho_UnitedStates.BLS_UnemploymentRate.missing|Custer_Idaho_UnitedStates.BLS_LaborForcePopulation.data|Custer_Idaho_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-02|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-03|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-04|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-05|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-06|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-07|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-08|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-09|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-10|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-11|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-12|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-13|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-14|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-15|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-16|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-17|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-18|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-19|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-20|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-21|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-22|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-23|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-24|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-25|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-26|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-27|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-28|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-29|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-30|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-01-31|1893.5|0|108.5|0|5.419580419580419|0|2002.0|0
0|2020-02-01|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-02|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-03|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-04|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-05|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-06|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-07|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-08|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-09|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-10|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-11|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-12|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-13|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-14|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-15|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-16|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-17|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-18|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-19|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-20|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-21|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-22|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-23|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-24|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-25|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-26|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-27|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-28|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-02-29|1907.0|0|86.5|0|4.339102081765739|0|1993.5|0
0|2020-03-01|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-02|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-03|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-04|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-05|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-06|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-07|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-08|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-09|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-10|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-11|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-12|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-13|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-14|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-15|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-16|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-17|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-18|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-19|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-20|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-21|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-22|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-23|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-24|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-25|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-26|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-27|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-28|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-29|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-30|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-03-31|1894.5|0|96.0|0|4.822908816880181|0|1990.5|0
0|2020-04-01|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-02|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-03|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-04|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-05|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-06|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-07|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-08|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-09|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-10|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-11|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-12|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-13|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-14|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-15|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-16|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
0|2020-04-17|1772.0|0|199.0|0|10.096397767630645|0|1971.0|0
