|dates|Mercer_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mercer_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mercer_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mercer_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mercer_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mercer_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mercer_Ohio_UnitedStates.TotalPopulation.data|Mercer_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|41172.0|0
