|dates|Middlesex_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Middlesex_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Middlesex_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Middlesex_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Middlesex_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Middlesex_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Middlesex_Connecticut_UnitedStates.TotalPopulation.data|Middlesex_Connecticut_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|162436.0|0
