|dates|ElPaso_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|ElPaso_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|ElPaso_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|ElPaso_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|ElPaso_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|ElPaso_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|ElPaso_Texas_UnitedStates.TotalPopulation.data|ElPaso_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|839238.0|0
