|dates|Genesee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Genesee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Genesee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Genesee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Genesee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Genesee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Genesee_Michigan_UnitedStates.TotalPopulation.data|Genesee_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|405813.0|0
