|dates|McCulloch_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McCulloch_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McCulloch_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McCulloch_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McCulloch_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McCulloch_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McCulloch_Texas_UnitedStates.TotalPopulation.data|McCulloch_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7984.0|0
