|dates|Jasper_Iowa_UnitedStates.BLS_EmployedPopulation.data|Jasper_Iowa_UnitedStates.BLS_EmployedPopulation.missing|Jasper_Iowa_UnitedStates.BLS_UnemployedPopulation.data|Jasper_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|Jasper_Iowa_UnitedStates.BLS_UnemploymentRate.data|Jasper_Iowa_UnitedStates.BLS_UnemploymentRate.missing|Jasper_Iowa_UnitedStates.BLS_LaborForcePopulation.data|Jasper_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-14|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-15|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-16|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-17|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-18|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-19|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-20|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-21|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-22|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-23|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-24|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-25|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-26|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-27|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-28|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-29|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-30|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-03-31|19000.5|0|722.5|0|3.6632358160523246|0|19723.0|0
0|2020-04-01|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-02|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-03|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-04|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-05|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-06|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-07|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-08|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-09|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-10|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-11|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-12|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-13|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-14|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-15|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-16|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-17|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-18|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-19|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-20|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-21|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-22|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-23|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-24|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-25|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-26|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-27|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-28|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-29|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-04-30|17709.5|0|2116.5|0|10.67537576919197|0|19826.0|0
0|2020-05-01|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-02|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-03|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-04|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-05|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-06|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-07|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-08|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-09|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-10|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-11|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-12|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-13|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-14|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-15|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-16|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-17|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-18|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-19|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-20|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-21|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-22|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-23|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-24|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-25|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-26|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-27|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-28|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-29|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-30|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-05-31|17719.0|0|1618.0|0|8.367378600610229|0|19337.0|0
0|2020-06-01|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-02|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-03|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-04|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-05|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-06|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-07|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-08|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-09|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-10|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-11|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-12|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-13|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-14|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-15|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-16|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-17|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-18|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-19|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-20|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-21|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-22|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-23|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-24|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-25|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-26|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-27|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-28|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-29|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-06-30|17846.0|0|1369.0|0|7.12464220660942|0|19215.0|0
0|2020-07-01|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-02|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-03|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-04|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-05|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-06|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-07|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-08|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-09|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-10|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-11|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-12|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-13|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-14|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-15|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-16|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-17|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-18|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-19|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-20|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-21|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-22|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-23|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-24|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-25|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-26|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-27|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-28|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-29|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-30|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-07-31|17785.0|0|1137.0|0|6.008878554064053|0|18922.0|0
0|2020-08-01|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-02|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-03|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-04|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-05|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-06|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-07|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-08|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-09|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-10|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-11|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-12|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-13|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-14|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-15|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-16|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-17|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-18|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-19|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-20|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-21|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-22|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-23|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-24|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-25|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-26|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-27|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-28|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-29|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-30|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-08-31|17679.0|0|881.0|0|4.7467672413793105|0|18560.0|0
0|2020-09-01|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-02|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-03|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-04|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-05|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-06|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-07|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-08|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-09|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-10|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-11|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-12|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-13|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-14|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-15|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-16|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-17|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-18|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-19|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-20|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-21|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-22|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-23|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-24|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-25|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-26|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-27|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-28|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-29|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-09-30|17991.0|0|764.0|0|4.073580378565715|0|18755.0|0
0|2020-10-01|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-02|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-03|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-04|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-05|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-06|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-07|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-08|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-09|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-10|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-11|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-12|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-13|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-14|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-15|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-16|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-17|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-18|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-19|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-20|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-21|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-22|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-23|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-24|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-25|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-26|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-27|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-28|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-29|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-30|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-10-31|18058.0|0|635.0|0|3.3969935269887124|0|18693.0|0
0|2020-11-01|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-02|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-03|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-04|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-05|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-06|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-07|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-08|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-09|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-10|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-11|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-12|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-13|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-14|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-15|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-16|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-17|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-18|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-19|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-20|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-21|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-22|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-23|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-24|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-25|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-26|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-27|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-28|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-29|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-11-30|18022.0|0|781.0|0|4.153592511833218|0|18803.0|0
0|2020-12-01|17809.0|0|767.0|0|4.128983634797589|0|18576.0|0
0|2020-12-02|17809.0|0|767.0|0|4.128983634797589|0|18576.0|0
0|2020-12-03|17809.0|0|767.0|0|4.128983634797589|0|18576.0|0
