|dates|Poquoson_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Poquoson_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Poquoson_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Poquoson_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Poquoson_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Poquoson_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Poquoson_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Poquoson_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
