|dates|Collin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Collin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Collin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Collin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Collin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Collin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Collin_Texas_UnitedStates.TotalPopulation.data|Collin_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1034730.0|0
