|dates|Guadalupe_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Guadalupe_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Guadalupe_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Guadalupe_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Guadalupe_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Guadalupe_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Guadalupe_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Guadalupe_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
