|dates|Caribou_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Caribou_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Caribou_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Caribou_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Caribou_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Caribou_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Caribou_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Caribou_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
