|dates|Cherokee_Kansas_UnitedStates.BLS_EmployedPopulation.data|Cherokee_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Cherokee_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Cherokee_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Cherokee_Kansas_UnitedStates.BLS_UnemploymentRate.data|Cherokee_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Cherokee_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Cherokee_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-02|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-03|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-04|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-05|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-06|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-07|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-08|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-09|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-10|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-11|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-12|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-13|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-14|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-15|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-16|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-17|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-18|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-19|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-20|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-21|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-22|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-23|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-24|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-25|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-26|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-27|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-28|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-29|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-30|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-01-31|9759.0|0|316.0|0|3.1364764267990073|0|10075.0|0
0|2020-02-01|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-02|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-03|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-04|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-05|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-06|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-07|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-08|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-09|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-10|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-11|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-12|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-13|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-14|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-15|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-16|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-17|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-18|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-19|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-20|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-21|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-22|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-23|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-24|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-25|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-26|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-27|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-28|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-02-29|9732.0|0|319.5|0|3.1786300552156392|0|10051.5|0
0|2020-03-01|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-02|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-03|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-04|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-05|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-06|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-07|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-08|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-09|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-10|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-11|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-12|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-13|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-14|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-15|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
0|2020-03-16|9747.5|0|316.0|0|3.140060615094152|0|10063.5|0
