|dates|Grundy_Illinois_UnitedStates.BLS_EmployedPopulation.data|Grundy_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Grundy_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Grundy_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Grundy_Illinois_UnitedStates.BLS_UnemploymentRate.data|Grundy_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Grundy_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Grundy_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-01|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-02|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-03|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-04|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-05|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-06|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-07|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-08|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-09|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-10|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-11|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-12|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-13|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-14|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-15|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-16|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-17|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-18|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-19|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-20|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-21|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-22|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-23|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-24|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-25|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-26|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-27|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-28|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-29|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-30|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-05-31|20556.0|0|3290.0|0|13.796863205569068|0|23846.0|0
0|2020-06-01|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-02|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-03|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-04|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-05|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-06|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-07|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-08|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-09|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-10|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-11|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-12|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-13|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-14|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-15|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-16|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-17|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-18|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-19|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-20|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-21|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-22|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-23|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-24|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-25|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-26|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-27|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-28|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-29|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-06-30|21572.0|0|3273.0|0|13.173676796136043|0|24845.0|0
0|2020-07-01|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-02|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-03|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-04|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-05|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-06|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-07|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-08|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-09|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-10|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-11|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-12|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-13|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-14|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-15|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-16|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-17|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-18|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-19|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-20|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-21|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-22|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-23|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-24|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-25|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-26|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-27|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-28|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-29|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-30|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-07-31|21417.0|0|2461.0|0|10.306558338219281|0|23878.0|0
0|2020-08-01|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-02|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-03|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-04|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-05|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-06|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-07|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-08|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-09|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-10|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-11|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-12|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-13|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-14|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-15|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-16|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-17|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-18|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-19|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-20|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-21|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-22|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-23|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-24|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-25|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-26|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-27|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-28|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-29|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-30|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-08-31|21351.0|0|2259.0|0|9.567979669631512|0|23610.0|0
0|2020-09-01|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-02|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-03|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-04|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-05|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-06|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-07|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-08|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-09|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-10|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-11|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-12|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-13|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-14|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-15|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-16|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-17|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-18|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-19|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-20|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-21|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-22|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-23|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-24|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-25|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-26|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-27|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-28|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-29|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-09-30|22119.0|0|2137.0|0|8.81019129287599|0|24256.0|0
0|2020-10-01|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-02|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-03|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-04|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-05|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-06|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-07|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-08|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-09|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-10|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-11|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-12|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-13|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-14|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-15|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-16|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-17|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-18|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-19|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-20|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-21|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-22|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-23|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-24|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-25|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-26|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-27|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-28|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-29|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-30|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-10-31|22299.0|0|1454.0|0|6.121332042268345|0|23753.0|0
0|2020-11-01|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-02|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-03|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-04|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-05|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-06|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-07|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-08|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-09|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-10|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-11|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-12|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-13|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-14|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-15|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-16|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-17|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-18|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-19|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-20|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-21|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-22|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-23|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-24|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-25|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-26|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-27|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-28|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-29|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
0|2020-11-30|22270.0|0|1600.0|0|6.702974444909929|0|23870.0|0
