|dates|Tattnall_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tattnall_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tattnall_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tattnall_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tattnall_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tattnall_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tattnall_Georgia_UnitedStates.TotalPopulation.data|Tattnall_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25286.0|0
