|dates|Essex_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Essex_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Essex_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Essex_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Essex_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Essex_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Essex_NewJersey_UnitedStates.TotalPopulation.data|Essex_NewJersey_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|798975.0|0
