|dates|King_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|King_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|King_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|King_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|King_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|King_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|King_Texas_UnitedStates.TotalPopulation.data|King_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|272.0|0
