|dates|Macon_Georgia_UnitedStates.BLS_EmployedPopulation.data|Macon_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Macon_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Macon_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Macon_Georgia_UnitedStates.BLS_UnemploymentRate.data|Macon_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Macon_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Macon_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-07|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-08|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-09|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-10|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-11|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-12|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-13|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-14|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-15|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-16|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-17|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-18|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-19|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-20|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-21|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-22|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-23|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-24|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-25|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-26|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-27|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-28|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-02-29|4608.5|0|219.0|0|4.536509580528223|0|4827.5|0
0|2020-03-01|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-02|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-03|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-04|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-05|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-06|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-07|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-08|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-09|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-10|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-11|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-12|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-13|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-14|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-15|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-16|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-17|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-18|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-19|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-20|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-21|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-22|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-23|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-24|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-25|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-26|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-27|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-28|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-29|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-30|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-03-31|4524.0|0|254.5|0|5.325939102228733|0|4778.5|0
0|2020-04-01|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-02|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-03|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-04|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-05|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-06|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-07|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-08|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-09|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-10|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-11|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-12|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-13|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-14|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-15|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-16|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-17|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-18|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-19|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-20|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-21|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-22|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-23|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-24|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-25|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-26|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-27|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-28|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-29|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-04-30|4121.0|0|418.0|0|9.20907688918264|0|4539.0|0
0|2020-05-01|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-02|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-03|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-04|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-05|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-06|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-07|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-08|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-09|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-10|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-11|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-12|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-13|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-14|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-15|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-16|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-17|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-18|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-19|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-20|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-21|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-22|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-23|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-24|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-25|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-26|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-27|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-28|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-29|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-30|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-05-31|4292.0|0|323.0|0|6.998916576381365|0|4615.0|0
0|2020-06-01|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-02|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-03|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-04|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-05|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-06|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-07|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-08|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-09|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-10|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-11|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-12|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-13|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-14|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-15|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-16|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-17|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-18|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-19|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-20|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-21|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-22|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-23|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-24|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-25|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-26|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-27|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-28|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-29|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-06-30|4208.0|0|363.0|0|7.941369503390943|0|4571.0|0
0|2020-07-01|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-02|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-03|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-04|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-05|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-06|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-07|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-08|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-09|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-10|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-11|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-12|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-13|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-14|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-15|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-16|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-17|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-18|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-19|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-20|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-21|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-22|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-23|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-24|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-25|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-26|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-27|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-28|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-29|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-30|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-07-31|4050.0|0|351.0|0|7.975460122699387|0|4401.0|0
0|2020-08-01|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-02|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-03|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-04|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-05|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-06|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-07|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-08|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-09|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-10|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-11|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-12|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-13|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-14|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-15|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-16|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-17|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-18|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-19|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-20|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-21|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-22|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-23|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-24|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-25|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-26|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-27|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-28|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-29|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-30|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-08-31|4114.0|0|314.0|0|7.091237579042457|0|4428.0|0
0|2020-09-01|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-02|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-03|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-04|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-05|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-06|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-07|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-08|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-09|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-10|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-11|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-12|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-13|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-14|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-15|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-16|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-17|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-18|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-19|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-20|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-21|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-22|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-23|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-24|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-25|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-26|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-27|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-28|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-29|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-09-30|4098.0|0|299.0|0|6.800090971116671|0|4397.0|0
0|2020-10-01|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-02|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-03|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-04|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-05|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-06|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-07|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-08|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-09|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-10|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-11|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-12|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-13|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-14|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-15|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-16|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-17|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-18|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-19|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-20|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-21|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-22|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-23|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-24|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-25|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-26|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-27|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-28|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-29|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-30|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-10-31|4336.0|0|339.0|0|7.251336898395722|0|4675.0|0
0|2020-11-01|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-02|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-03|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-04|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-05|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-06|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-07|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-08|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-09|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-10|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-11|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-12|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-13|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-14|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-15|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-16|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-17|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-18|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-19|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-20|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-21|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-22|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-23|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-24|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-25|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-26|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-27|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-28|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-29|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-11-30|4408.0|0|302.0|0|6.411889596602973|0|4710.0|0
0|2020-12-01|4267.0|0|341.0|0|7.400173611111111|0|4608.0|0
0|2020-12-02|4267.0|0|341.0|0|7.400173611111111|0|4608.0|0
0|2020-12-03|4267.0|0|341.0|0|7.400173611111111|0|4608.0|0
0|2020-12-04|4267.0|0|341.0|0|7.400173611111111|0|4608.0|0
0|2020-12-05|4267.0|0|341.0|0|7.400173611111111|0|4608.0|0
0|2020-12-06|4267.0|0|341.0|0|7.400173611111111|0|4608.0|0
0|2020-12-07|4267.0|0|341.0|0|7.400173611111111|0|4608.0|0
0|2020-12-08|4267.0|0|341.0|0|7.400173611111111|0|4608.0|0
0|2020-12-09|4267.0|0|341.0|0|7.400173611111111|0|4608.0|0
