|dates|Beaverhead_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Beaverhead_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Beaverhead_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Beaverhead_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Beaverhead_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Beaverhead_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Beaverhead_Montana_UnitedStates.TotalPopulation.data|Beaverhead_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9453.0|0
