|dates|Luzerne_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Luzerne_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Luzerne_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Luzerne_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Luzerne_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Luzerne_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Luzerne_Pennsylvania_UnitedStates.TotalPopulation.data|Luzerne_Pennsylvania_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|317417.0|0
