|dates|CrowWing_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|CrowWing_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|CrowWing_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|CrowWing_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|CrowWing_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|CrowWing_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|CrowWing_Minnesota_UnitedStates.TotalPopulation.data|CrowWing_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|65055.0|0
