|dates|Acadia_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Acadia_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Acadia_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Acadia_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Acadia_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Acadia_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Acadia_Louisiana_UnitedStates.TotalPopulation.data|Acadia_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|62045.0|0
