|dates|Yoakum_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Yoakum_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Yoakum_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Yoakum_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Yoakum_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Yoakum_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Yoakum_Texas_UnitedStates.TotalPopulation.data|Yoakum_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8713.0|0
